UnconqueredIslands,PrincipalEigenVal,CLOSEST,RANDOM
4.042082290182946,3.0903285291663862,0.5,0.5
4.045098890027237,3.0729879162193545,0.5,0.5
4.0075228944582175,3.0511907845153203,0.5,0.5
4.074000721868104,3.049148678914048,0.5,0.5
4.083486342615436,3.02332991037082,0.5,0.5
4.005819202993779,3.0114517646646752,0.5,0.5
3.0833934652040997,2.0348034263890655,0.6977592152175286,0.3022407847824714
3.0810035878295308,2.0357157408325355,0.6977592152175286,0.3022407847824714
3.0878305117114757,2.077194848006375,0.6977592152175286,0.3022407847824714
3.0600627872835977,2.07284043001658,0.6977592152175286,0.3022407847824714
3.0292040526947566,2.030080586379709,0.6977592152175286,0.3022407847824714
2.059269651620552,1.0806341737903455,0.47072336027046374,0.5292766397295363
3.042790099098449,2.0507710661342182,0.6977592152175286,0.3022407847824714
2.0666189438948903,1.058646010304784,0.47072336027046374,0.5292766397295363
2.0264525779429423,1.0246172148482577,0.47072336027046374,0.5292766397295363
3.082300834105846,2.0464140870029643,0.6977592152175286,0.3022407847824714
2.011546948989973,1.0017056299638332,0.47072336027046374,0.5292766397295363
2.0258686045779943,1.0115809951266963,0.47072336027046374,0.5292766397295363
2.0577909691145395,1.0143620466364092,0.47072336027046374,0.5292766397295363
3.004850644998849,2.0789911848491798,0.6977592152175286,0.3022407847824714
2.080980498920056,1.0767225945792944,0.47072336027046374,0.5292766397295363
2.0518195983583563,1.0547777261532727,0.47072336027046374,0.5292766397295363
3.0552365865346496,1.071716978088796,0.47072336027046374,0.5292766397295363
2.0656581145623467,1.030773924775138,0.47072336027046374,0.5292766397295363
3.051482412269245,2.0355247552080074,0.6977592152175286,0.3022407847824714
2.0683410294712026,1.026718760477564,0.47072336027046374,0.5292766397295363
2.0616104026676636,2.0274741700764487,0.6378501472140141,0.3621498527859858
2.0633632070407035,1.054996756603328,0.47072336027046374,0.5292766397295363
3.0601598603874023,2.0370381748139867,0.6977592152175286,0.3022407847824714
2.0568066090025345,1.0754153154755317,0.47072336027046374,0.5292766397295363
3.093626969005188,2.0453995497933475,0.6977592152175286,0.3022407847824714
2.036319251770735,1.0956593937868737,0.47072336027046374,0.5292766397295363
3.023380009393373,2.091512640642033,0.6977592152175286,0.3022407847824714
2.0490450602948576,1.088335276735566,0.47072336027046374,0.5292766397295363
2.048360661634453,1.0601322550893533,0.47072336027046374,0.5292766397295363
3.0722978451486225,2.0451278140371993,0.6977592152175286,0.3022407847824714
3.0984868712772005,2.0361378052146795,0.6977592152175286,0.3022407847824714
3.0868115252971813,2.00846443516627,0.6977592152175286,0.3022407847824714
1.0619649869228263,0.013972598606881282,0.4190165081671598,0.5809834918328401
1.0011881036667527,0.06448826630103921,0.4190165081671598,0.5809834918328401
1.0627346586849302,0.013074551665367723,0.4190165081671598,0.5809834918328401
2.016038791043315,1.083961663704118,0.47072336027046374,0.5292766397295363
2.0557557673666356,1.0823891959306267,0.47072336027046374,0.5292766397295363
2.0213919545354684,1.064554879562397,0.47072336027046374,0.5292766397295363
2.0729272259848566,1.0367342088757232,0.47072336027046374,0.5292766397295363
2.091029309667197,1.069743372007484,0.47072336027046374,0.5292766397295363
2.0555744118010346,1.0230621421771426,0.47072336027046374,0.5292766397295363
1.0214472619473365,0.04798078943284992,0.4190165081671598,0.5809834918328401
1.0392313915006075,0.09188173990883776,0.4190165081671598,0.5809834918328401
1.030041768566069,0.08178492988052115,0.4190165081671598,0.5809834918328401
3.0171312519094333,2.045134391244853,0.6977592152175286,0.30224078478247135
3.059489229429133,2.0839486059110444,0.6977592152175286,0.30224078478247135
3.0210423591571867,2.0461697906004197,0.6977592152175286,0.30224078478247135
2.03731809363217,1.0348186599891351,0.47072336027046374,0.5292766397295363
2.010957622252456,1.0052971064675769,0.47072336027046374,0.5292766397295363
4.069857790696125,3.046456462413235,0.5,0.5
4.056335177982809,3.082701496576987,0.5,0.5
4.0306354306187675,3.0562559533963927,0.5,0.5
4.011463488192121,3.0892464367704857,0.5,0.5
4.007056869419155,3.0439689673429453,0.5,0.5
4.038447498201564,3.070875308693114,0.5,0.5
4.08146664818625,3.079054112705062,0.5,0.5
4.01658149224058,3.072305504001073,0.5,0.5
5.025702139365998,4.047403716496637,0.3096745669182979,0.690325433081702
3.089107764228721,2.0034318552203896,0.6977592152175286,0.3022407847824714
3.0053311483803964,2.02551331954678,0.6977592152175286,0.3022407847824714
4.065986681297978,3.0452502583101793,0.5,0.5
4.081130326859249,3.013733348466044,0.5,0.5
2.0113644973201263,1.058322000619424,0.47072336027046374,0.5292766397295363
2.05887297771138,1.08803016592213,0.47072336027046374,0.5292766397295363
3.089793011479593,2.059867024006849,0.6977592152175286,0.30224078478247135
1.0215612537746277,0.026517494239976503,0.4190165081671598,0.5809834918328401
5.054053540163461,4.016455918538834,0.3096745669182979,0.690325433081702
5.051821420383692,4.022104933504904,0.3096745669182979,0.690325433081702
5.051917416500617,4.086537937409837,0.3096745669182979,0.690325433081702
5.084224973893017,4.022198621257253,0.3096745669182979,0.690325433081702
5.000884401906833,4.053918189128506,0.3096745669182979,0.690325433081702
5.076852119656001,4.097983131598324,0.3096745669182979,0.690325433081702
5.044392612142821,4.023507733613196,0.3096745669182979,0.690325433081702
5.094623420268408,4.051998940237707,0.3096745669182979,0.690325433081702
5.027676107200988,4.056367107571392,0.3096745669182979,0.690325433081702
5.030848966439803,4.032005819042134,0.3096745669182979,0.690325433081702
4.092520882820082,3.0845421828976525,0.5,0.5
5.044037572132425,4.07519310205575,0.3096745669182979,0.690325433081702
4.07365111446146,3.0581963904754272,0.5,0.5
4.006579700548275,3.0718856492623856,0.5,0.5
5.074756513124898,4.029201908722995,0.3096745669182979,0.690325433081702
5.056592895178889,4.013942306007592,0.3096745669182979,0.690325433081702
4.071773074709982,3.0352828778783656,0.5,0.5
5.063136558549255,4.01298298388474,0.3096745669182979,0.690325433081702
4.022606160387019,3.008169115023745,0.5,0.5
5.062443991258802,4.085101505518269,0.3096745669182979,0.690325433081702
5.062705838838561,4.010734322525928,0.3096745669182979,0.690325433081702
4.0007079662640495,3.0870272438880377,0.5,0.5
5.0344905294757,4.05428221059576,0.3096745669182979,0.690325433081702
5.047645309516659,4.055041406860453,0.3096745669182979,0.690325433081702
5.081039773468959,4.064417014664742,0.3096745669182979,0.690325433081702
5.035749856526354,4.089613369708885,0.3096745669182979,0.690325433081702
5.021269519050732,4.055976584046112,0.3096745669182979,0.690325433081702
5.05506926534578,4.090145228074756,0.3096745669182979,0.690325433081702
5.098728099697458,4.075659086157449,0.3096745669182979,0.690325433081702
5.034251013009556,4.030555693416327,0.3096745669182979,0.690325433081702
5.0419294123948895,4.03319194063906,0.3096745669182979,0.690325433081702
5.028026328193856,4.037519505397265,0.3096745669182979,0.690325433081702
5.032935900400575,4.024149058287498,0.3096745669182979,0.690325433081702
5.057059394229256,4.052176962492549,0.3096745669182979,0.690325433081702
5.0917255149154625,4.069330058297136,0.3096745669182979,0.690325433081702
5.059572406807503,4.017874042649621,0.3096745669182979,0.690325433081702
5.073332121847124,4.092300633794218,0.3096745669182979,0.690325433081702
5.051802501464248,4.028507439131147,0.3096745669182979,0.690325433081702
4.072606293512172,3.096169340185309,0.5,0.5
5.031642250262879,4.090308724442281,0.3096745669182979,0.690325433081702
5.003863454565636,4.080820780679038,0.3096745669182979,0.690325433081702
4.057896227117591,3.0690843372593197,0.5,0.5
5.004385781516374,4.064945686490861,0.3096745669182979,0.690325433081702
5.098519606556045,4.018094134367263,0.3096745669182979,0.690325433081702
5.060251659468646,4.0144524309465455,0.3096745669182979,0.690325433081702
5.037454409473894,4.097569396309848,0.3096745669182979,0.690325433081702
5.051074624377551,4.003863589908951,0.3096745669182979,0.690325433081702
5.050415663045345,4.078274648665933,0.3096745669182979,0.690325433081702
5.003454983306585,4.077794661322721,0.3096745669182979,0.690325433081702
5.08369723158011,4.0374987455517095,0.3096745669182979,0.690325433081702
5.059415544873718,4.0852823683960855,0.3096745669182979,0.690325433081702
5.06502809631451,4.001188734966301,0.3096745669182979,0.690325433081702
5.028878884782763,4.017766034185909,0.3096745669182979,0.690325433081702
5.009371155615237,4.050492473856035,0.3096745669182979,0.690325433081702
5.029579405615449,4.051955330550922,0.3096745669182979,0.690325433081702
5.080578160514887,4.006070367643594,0.3096745669182979,0.690325433081702
5.021972155149575,4.09978365945308,0.3096745669182979,0.690325433081702
5.0724476896444495,4.097286879359845,0.3096745669182979,0.690325433081702
5.0098661902949155,4.080005306954263,0.3096745669182979,0.690325433081702
5.088310829743514,4.013887308838738,0.3096745669182979,0.690325433081702
5.0162653506026,4.093420344227112,0.3096745669182979,0.690325433081702
5.088975459628092,4.003018496341756,0.3096745669182979,0.690325433081702
5.09703206137694,4.034070646607816,0.3096745669182979,0.690325433081702
5.076152378364783,4.0170146049183915,0.3096745669182979,0.690325433081702
5.055317347691023,4.080892171603281,0.3096745669182979,0.690325433081702
5.0632051734469785,4.0748930005233,0.3096745669182979,0.690325433081702
5.0872013529196884,4.058363370214303,0.3096745669182979,0.690325433081702
5.0254639769974485,4.0684187063296875,0.3096745669182979,0.690325433081702
5.081890003869574,4.097677974021344,0.3096745669182979,0.690325433081702
5.007080601273229,4.0538676302578045,0.3096745669182979,0.690325433081702
5.075964071916893,4.073388884076881,0.3096745669182979,0.690325433081702
5.097799273896985,4.049952729318788,0.3096745669182979,0.690325433081702
5.080579953528089,4.078465090972544,0.3096745669182979,0.690325433081702
5.0176214204848915,4.0210364307147515,0.3096745669182979,0.690325433081702
5.095448422508042,4.022196502992835,0.3096745669182979,0.690325433081702
5.098482986195204,4.076558072708833,0.3096745669182979,0.690325433081702
5.048723765119405,4.069413126387185,0.3096745669182979,0.690325433081702
5.0092204818462545,4.098672788044235,0.3096745669182979,0.690325433081702
5.076626729156691,4.018340952636664,0.3096745669182979,0.690325433081702
5.002493196531536,4.011603266641142,0.3096745669182979,0.690325433081702
5.095054190899276,4.070013185642231,0.3096745669182979,0.690325433081702
4.048516188368699,3.001761664577653,0.5,0.5
5.0909590197693415,4.0242411171569215,0.3096745669182979,0.690325433081702
5.046578958380407,4.018103264055154,0.3096745669182979,0.690325433081702
5.001280502185628,4.040201535077266,0.3096745669182979,0.690325433081702
5.029384412762439,4.009187350759158,0.3096745669182979,0.690325433081702
5.060684412915376,4.026492629408793,0.3096745669182979,0.690325433081702
5.0977904152320255,4.024330070047655,0.3096745669182979,0.690325433081702
5.067519044239007,4.001146584627346,0.3096745669182979,0.690325433081702
5.069890056365308,4.078710988258019,0.3096745669182979,0.690325433081702
5.055016943271047,4.013123388099132,0.3096745669182979,0.690325433081702
5.046453139542608,4.059424204434129,0.3096745669182979,0.690325433081702
5.063948486931883,4.015456283021026,0.3096745669182979,0.690325433081702
5.065067761331392,4.09507874271104,0.3096745669182979,0.690325433081702
5.042774977994539,4.083189043927461,0.3096745669182979,0.690325433081702
5.034579560601297,4.094177006705852,0.3096745669182979,0.690325433081702
5.0334041472446085,4.0911490824289185,0.3096745669182979,0.690325433081702
5.037843733241591,4.033231952498539,0.3096745669182979,0.690325433081702
5.031726503959759,4.03006598893365,0.3096745669182979,0.690325433081702
5.0990300523945224,4.085404758916807,0.3096745669182979,0.690325433081702
5.047914215312942,4.044351110889283,0.3096745669182979,0.690325433081702
4.068120928493348,3.0113852649582125,0.5,0.5
5.0353953692747835,4.086518573159156,0.3096745669182979,0.690325433081702
5.020242171713638,4.089461110672553,0.3096745669182979,0.690325433081702
5.010801380122177,4.053411113607203,0.3096745669182979,0.690325433081702
5.054971795829143,4.046319185939023,0.3096745669182979,0.690325433081702
5.090670739905179,4.062073408514915,0.3096745669182979,0.690325433081702
5.08038959442301,4.021217310796671,0.3096745669182979,0.690325433081702
5.093805281051736,4.065921158843391,0.3096745669182979,0.690325433081702
5.088898697757591,4.014481100580953,0.3096745669182979,0.690325433081702
5.034953249028479,4.00279373337912,0.3096745669182979,0.690325433081702
5.050740641105671,4.044932929954307,0.3096745669182979,0.690325433081702
5.010262078199066,4.019232576981259,0.3096745669182979,0.690325433081702
5.0817791991133126,4.0514252044593455,0.3096745669182979,0.690325433081702
3.0859948604636904,2.079598303194885,0.6994256074406399,0.3005743925593602
4.029383286828076,3.044784137071972,0.608649689560123,0.391350310439877
5.080571739385098,4.0260476012003314,0.7211493720491169,0.27885062795088317
3.0008151249646224,2.0894765280850707,0.6994256074406399,0.3005743925593602
4.041240006039111,3.0904639335902706,0.608649689560123,0.391350310439877
4.025439887099464,3.0470745223945817,0.608649689560123,0.391350310439877
5.059729011933758,4.045364580598688,0.31223726339757324,0.6877627366024268
5.083678425989626,4.074416948007681,0.31223726339757324,0.6877627366024268
5.01697287385306,4.082837902452262,0.31223726339757324,0.6877627366024268
5.03299288654632,4.024348092452498,0.31223726339757324,0.6877627366024268
5.080420800369562,4.076540612487077,0.31223726339757324,0.6877627366024268
5.074293180393905,4.014611469280102,0.31223726339757324,0.6877627366024268
5.0722366899317874,4.074128938912082,0.31223726339757324,0.6877627366024268
5.050708694167047,4.040167519985586,0.31223726339757324,0.6877627366024268
5.087471829564815,4.053924405318966,0.31223726339757324,0.6877627366024268
5.0008025715145,4.046589811692558,0.31223726339757324,0.6877627366024268
5.0653314553581525,4.01711493102923,0.31223726339757324,0.6877627366024268
5.075142803173543,4.023225043209523,0.31223726339757324,0.6877627366024268
5.044678127578578,4.08330405283831,0.31223726339757324,0.6877627366024268
5.075943610012415,4.051534622109096,0.31223726339757324,0.6877627366024268
5.046292547294812,4.065286410602937,0.31223726339757324,0.6877627366024268
5.067211960387457,4.030715390434535,0.31223726339757324,0.6877627366024268
4.014208858452453,3.054684425658304,0.535996201129996,0.4640037988700039
5.021359937667786,4.0965185200359,0.31223726339757324,0.6877627366024268
4.088156826255974,3.088628732065901,0.535996201129996,0.4640037988700039
5.042749992920285,4.05403668990382,0.31223726339757324,0.6877627366024268
5.061139278800366,4.027187894648617,0.31223726339757324,0.6877627366024268
5.068435816195755,4.063327330796976,0.31223726339757324,0.6877627366024268
5.0391926851126465,4.025585091318654,0.31223726339757324,0.6877627366024268
4.083016184252247,3.0975116414134147,0.535996201129996,0.4640037988700039
3.065103582546978,2.00192574443437,0.711370013354725,0.2886299866452749
4.009846814787894,3.073358842523256,0.535996201129996,0.4640037988700039
3.0936951243028936,2.0995387182231395,0.711370013354725,0.2886299866452749
4.053816216184605,3.0213055267730864,0.535996201129996,0.4640037988700039
3.0511100204979336,2.008737239297507,0.711370013354725,0.2886299866452749
3.089321369338394,2.0402775750820794,0.711370013354725,0.2886299866452749
5.097208401138618,4.070539861564015,0.31223726339757324,0.6877627366024268
5.089907009404549,4.000831699765861,0.31223726339757324,0.6877627366024268
3.071232354611215,2.0917071978162407,0.711370013354725,0.2886299866452749
5.020331039547423,4.029203591807351,0.31223726339757324,0.6877627366024268
4.032709013337106,3.057670321371656,0.535996201129996,0.4640037988700039
4.040854863841311,3.088120961746735,0.535996201129996,0.4640037988700039
4.094341274706682,3.0559337828860675,0.535996201129996,0.4640037988700039
4.059760617619618,3.0015323362099475,0.535996201129996,0.4640037988700039
4.009126434943321,3.0798589405151957,0.6020546770852028,0.39794532291479723
4.003397310125837,3.0158506426032945,0.6020546770852028,0.39794532291479723
3.0542268463958284,2.01297217706233,0.6987180259100674,0.3012819740899325
4.082708478960717,3.0126395329025684,0.6020546770852028,0.39794532291479723
3.088790132695427,2.088380389810279,0.6987180259100674,0.3012819740899325
4.055176517798619,3.0038839151224086,0.6020546770852028,0.39794532291479723
4.056975747546491,3.0796739922456298,0.6020546770852028,0.39794532291479723
4.044993320331694,3.078929626047219,0.6020546770852028,0.39794532291479723
3.0551209807394777,2.017199099065061,0.6987180259100674,0.3012819740899325
3.099329264844321,2.0760741173329884,0.6987180259100674,0.3012819740899325
5.040259619606991,4.044121386086296,0.7072632832324873,0.2927367167675127
5.084146836762804,4.021609209497395,0.7072632832324873,0.2927367167675127
4.0776030210512495,3.0785665126721207,0.6020546770852028,0.39794532291479723
5.012195137012351,4.038054513334049,0.7072632832324873,0.2927367167675127
5.049154821554848,4.0053003769562885,0.7072632832324873,0.2927367167675127
5.0106558863352415,4.060902968829449,0.7072632832324873,0.2927367167675127
4.066557955537296,4.077444708385158,0.6020546770852028,0.39794532291479723
4.029068844231662,3.0276114543605037,0.6020546770852028,0.39794532291479723
5.008782958207781,4.079704598773139,0.7072632832324873,0.2927367167675127
4.096299412640661,3.002076214754994,0.6020546770852028,0.39794532291479723
4.027554414548053,3.0695539814905053,0.6020546770852028,0.39794532291479723
4.092529938567776,3.021611367416618,0.6020546770852028,0.39794532291479723
5.013909556291544,4.084706588090081,0.7072632832324873,0.2927367167675127
5.072402125525802,4.0532880087877405,0.7072632832324873,0.2927367167675127
5.034555879021381,4.098104896340405,0.7072632832324873,0.2927367167675127
5.0489702065784865,4.05099527498511,0.7072632832324873,0.2927367167675127
5.093094222401494,4.0099123604750515,0.7211493720491169,0.27885062795088317
4.0575805121539945,3.0473555314448997,0.608649689560123,0.391350310439877
4.058938381988552,3.0316005179827585,0.608649689560123,0.391350310439877
4.000615538424771,3.0740556416643923,0.608649689560123,0.391350310439877
4.056384893726314,3.0504842102959695,0.608649689560123,0.391350310439877
5.080321533493909,4.018703210298589,0.7211493720491169,0.27885062795088317
5.088159237994416,4.048984270132473,0.7211493720491169,0.27885062795088317
5.074785149826151,4.016720210095347,0.7211493720491169,0.27885062795088317
5.094701975488573,4.001989506435248,0.7211493720491169,0.27885062795088317
4.0045208705573,3.0471594186885853,0.611882460743561,0.3881175392564391
4.07924906536747,3.049873906821399,0.611882460743561,0.3881175392564391
4.083355931740734,3.0020500437204833,0.611882460743561,0.3881175392564391
5.070794594935814,4.031351177931259,0.7211493720491169,0.27885062795088317
4.045974729682052,3.04559285271912,0.611882460743561,0.3881175392564391
5.015682104968794,4.035735651217056,0.7211493720491169,0.27885062795088317
4.004336824973796,3.0847114690854034,0.611882460743561,0.3881175392564391
5.004585357313988,4.074808254444801,0.7211493720491169,0.27885062795088317
5.098098414242142,4.058625822593446,0.7211493720491169,0.27885062795088317
5.0013030785640185,4.020798535895807,0.7211493720491169,0.27885062795088317
5.024915593121915,4.094150894522705,0.7211493720491169,0.27885062795088317
5.0837402188858265,4.049314557234934,0.7211493720491169,0.27885062795088317
5.043540277007299,4.0717400801380315,0.3159938816269226,0.6840061183730775
5.03184205581738,4.018168221989317,0.3159938816269226,0.6840061183730775
4.0333094806235295,3.0402128987239387,0.5472477342975794,0.4527522657024205
5.055021273596686,4.04801264326959,0.3159938816269226,0.6840061183730775
5.073383001386387,4.053975462093271,0.3159938816269226,0.6840061183730775
5.050003603011236,4.092447466969686,0.3159938816269226,0.6840061183730775
5.06127114513082,4.069791744664121,0.3159938816269226,0.6840061183730775
5.0665149954282285,4.059331334700373,0.3159938816269226,0.6840061183730775
5.021104050890623,4.014135791475165,0.3159938816269226,0.6840061183730775
5.013932211920272,4.035197040996863,0.3159938816269226,0.6840061183730775
5.0850424266574,4.043537321212019,0.3096745669182979,0.690325433081702
5.0731022393867296,4.050417801512165,0.3096745669182979,0.690325433081702
5.093119806887543,4.0900820466255645,0.3096745669182979,0.690325433081702
5.072549090091483,4.023800117220749,0.3096745669182979,0.690325433081702
5.039928699474729,4.071200003917738,0.3096745669182979,0.690325433081702
5.026510009005668,4.050342820517915,0.3096745669182979,0.690325433081702
5.030021567553035,4.018240048217634,0.3096745669182979,0.690325433081702
5.02826321624497,4.004497951444074,0.3096745669182979,0.690325433081702
5.038197402239259,4.067352711399091,0.3096745669182979,0.690325433081702
5.017451543584614,4.043092496417583,0.3096745669182979,0.690325433081702
5.0239036642949,4.078703836995928,0.3096745669182979,0.690325433081702
5.055080757185727,4.066069485764767,0.3096745669182979,0.690325433081702
5.0173107892096676,4.03367205395452,0.3096745669182979,0.690325433081702
5.008881951072555,4.029181963615794,0.3096745669182979,0.690325433081702
5.072297503318006,4.02805613513221,0.3096745669182979,0.690325433081702
4.054858298896599,3.0642188139408693,0.5088654574843228,0.49113454251567723
4.063773193876389,3.024388540425528,0.5088654574843228,0.49113454251567723
4.005662777846387,3.001701402391776,0.5088654574843228,0.49113454251567723
4.041176231168863,3.074029537518236,0.5088654574843228,0.49113454251567723
4.017504627910193,3.0884671049542654,0.5088654574843228,0.49113454251567723
4.052401594682863,3.0517407220350106,0.5088654574843228,0.49113454251567723
4.061420358132373,3.037758626725526,0.5088654574843228,0.49113454251567723
4.044032926949666,3.071565738810537,0.5088654574843228,0.49113454251567723
4.0625519794290526,3.041525854271776,0.5088654574843228,0.49113454251567723
4.038078027529358,3.0755840337129876,0.5088654574843228,0.49113454251567723
3.059295968631062,2.0087855103027055,0.6950963616856318,0.30490363831436806
3.0741437869915096,2.0490113210056693,0.6950963616856318,0.30490363831436806
3.0202454786310464,2.082119599216783,0.6950963616856318,0.30490363831436806
3.0161147229888026,2.0783672992707927,0.6950963616856318,0.30490363831436806
3.0360803339714177,2.003673288223563,0.6950963616856318,0.30490363831436806
2.0337648759389992,1.07166423952394,0.47072336027046374,0.5292766397295363
2.0125523131423715,1.0034018163999092,0.47072336027046374,0.5292766397295363
2.085508007626296,1.0029455131014253,0.47072336027046374,0.5292766397295363
2.0762299002308673,1.0124080730031633,0.47072336027046374,0.5292766397295363
2.042532598147936,1.0340589910118798,0.47072336027046374,0.5292766397295363
2.041823296988015,1.0377984055141265,0.47072336027046374,0.5292766397295363
1.0249290916473555,0.015102769939624032,0.4266193895548319,0.5733806104451681
1.042510292434375,0.07174953100850749,0.4266193895548319,0.5733806104451681
1.0062370181512454,0.061413508675344945,0.4266193895548319,0.5733806104451681
1.0675500102316484,0.07682782789085041,0.4266193895548319,0.5733806104451681
2.0188939383417317,1.0829517503130388,0.47072336027046374,0.5292766397295363
2.0471510635635015,1.096536306141497,0.47072336027046374,0.5292766397295363
3.092623424051082,2.04717572554079,0.6950963616856318,0.30490363831436806
3.0821002854722126,2.079024891127895,0.6950963616856318,0.30490363831436806
3.0162484028452643,2.004918328760223,0.6950963616856318,0.30490363831436806
3.0901602976644047,2.001665899478218,0.6950963616856318,0.30490363831436806
3.076385598914398,2.0844861870670304,0.6950963616856318,0.30490363831436806
3.0066629252701156,2.0382863432180445,0.6950963616856318,0.30490363831436806
3.057113784431173,2.052075200157495,0.6950963616856318,0.30490363831436806
3.0094747950156036,2.0811283753040866,0.6950963616856318,0.30490363831436806
5.044280195882753,4.081636358720935,0.3096745669182979,0.690325433081702
5.016022906175125,4.098527907290594,0.3096745669182979,0.690325433081702
4.057071636479146,3.0617958260742624,0.5088654574843227,0.49113454251567734
4.057898765149854,3.061850560070792,0.5088654574843227,0.49113454251567734
4.034187933273211,3.0641287510352666,0.5088654574843227,0.49113454251567734
3.014419751028363,2.039004273540774,0.6950963616856318,0.30490363831436806
3.0263823219628043,2.0165946884173573,0.6950963616856318,0.30490363831436806
3.094024980052208,2.0298581277424628,0.6950963616856318,0.30490363831436806
3.032477330879758,2.0203194392611254,0.6950963616856318,0.30490363831436806
4.06689716506518,3.0447595818768285,0.5088654574843228,0.49113454251567723
4.004710164314032,3.018788251565787,0.5088654574843228,0.49113454251567723
4.059288387691402,3.0633524697676875,0.5088654574843228,0.49113454251567723
4.093225131742718,3.069832857040976,0.5088654574843228,0.49113454251567723
4.008422590730212,3.0052587208791604,0.5088654574843228,0.49113454251567723
4.058289785422786,3.0183476507276024,0.5088654574843228,0.49113454251567723
4.045657497502383,3.0550058236059514,0.5088654574843228,0.49113454251567723
4.046170997670254,3.0189317579654427,0.5088654574843228,0.49113454251567723
2.05527589897135,1.0888667266153575,0.47072336027046374,0.5292766397295363
2.0487116349556724,1.0909391955747183,0.47072336027046374,0.5292766397295363
2.013405383435577,1.084070667495236,0.47072336027046374,0.5292766397295363
2.0205928622868345,1.085781698376975,0.47072336027046374,0.5292766397295363
4.075134051378166,3.014677251324878,0.5088654574843228,0.49113454251567723
3.0868898738378037,2.059524765169069,0.6950963616856318,0.30490363831436806
3.0933025584430927,2.0694460682116094,0.6950963616856318,0.30490363831436806
3.0005230492876653,2.0747848398131565,0.6950963616856318,0.30490363831436806
4.014976247399816,3.073616289165411,0.5088654574843228,0.49113454251567723
4.068704911241167,3.090934468466868,0.5088654574843228,0.49113454251567723
3.0053952526264665,2.0165665183466386,0.6950963616856318,0.30490363831436806
3.0249854743707747,2.0832449852553423,0.6950963616856318,0.30490363831436806
4.070764679018067,3.0281751642566554,0.5088654574843227,0.49113454251567734
